,trip_id,device_id,vehicle_type,trip_duration,trip_distance,start_time,end_time,modified_date,month,hour,day_of_week,council_district_start,council_district_end,year,census_geoid_start,census_geoid_end,start_time_us_central,end_time_us_central
0,08481246-aa6e-43e9-931c-b806d5501212,51cd2fa4-8d7f-4fd3-af43-507683a1e448,scooter,3371,1440,2021-11-20T01:15:00.000,2021-11-20T02:00:00.000,2021-11-21T03:31:23.000,11,2,5,9,9,2021,48453000604,48453000604,2021-11-19T19:15:00.000,2021-11-19T20:00:00.000
1,649b1564-714f-4f78-8d2a-5bbcab28dca9,a609b8ec-106e-442b-9db7-fb20b2043a3f,scooter,445,2143,2021-11-20T02:00:00.000,2021-11-20T02:00:00.000,2021-11-21T03:31:24.000,11,2,5,9,9,2021,48453001100,48453002304,2021-11-19T20:00:00.000,2021-11-19T20:00:00.000
2,c3b12858-0848-402c-9451-9ff36c61a5b2,0680e922-aeb9-46dc-9a94-fd3bf4f1bf98,scooter,171,723,2021-11-20T02:00:00.000,2021-11-20T02:00:00.000,2021-11-21T03:31:24.000,11,2,5,9,9,2021,48453000603,48453000603,2021-11-19T20:00:00.000,2021-11-19T20:00:00.000
3,1d281b17-28b9-4716-abe2-d88b645cf119,0ed5b7dc-9406-43cf-b2c5-1eb37a5e315b,scooter,245,998,2021-11-06T17:45:00.000,2021-11-06T17:45:00.000,2021-11-07T19:16:40.000,11,17,5,9,9,2021,48453000302,48453000500,2021-11-06T12:45:00.000,2021-11-06T12:45:00.000
4,ce701715-7915-4624-b8be-1dfedb9f73fd,9584c856-82df-4080-9b1a-7b7744e64409,bicycle,560,1273,2021-11-06T17:45:00.000,2021-11-06T18:00:00.000,2021-11-07T19:16:41.000,11,18,5,9,9,2021,48453001401,48453001305,2021-11-06T12:45:00.000,2021-11-06T13:00:00.000
5,9090d967-f725-4c78-99ca-e548c2b3ea68,8d4ed7cf-4bdd-4760-90e2-0e8fc53e84a4,scooter,2164,2404,2021-11-06T16:45:00.000,2021-11-06T17:15:00.000,2021-11-07T19:16:41.000,11,17,5,9,9,2021,48453000601,48453001100,2021-11-06T11:45:00.000,2021-11-06T12:15:00.000
6,01d6087d-937a-4783-bdd7-90cb06afafc6,715974c7-f56c-47f8-8150-c4195defae06,scooter,229,267,2021-11-06T17:45:00.000,2021-11-06T18:00:00.000,2021-11-07T19:16:41.000,11,18,5,9,9,2021,48453001100,48453001100,2021-11-06T12:45:00.000,2021-11-06T13:00:00.000
7,f149a3c1-333e-41aa-870c-a692deba2c74,935335fd-b958-4a9e-9f55-3023dde701fc,scooter,1420,2199,2021-11-06T16:45:00.000,2021-11-06T17:15:00.000,2021-11-07T19:16:42.000,11,17,5,9,9,2021,48453001305,48453001100,2021-11-06T11:45:00.000,2021-11-06T12:15:00.000
8,fed83720-266b-4654-90c7-a962eb69f4e6,9be863ad-82bb-418e-83ee-b685d6ae1333,scooter,1520,1611,2021-11-06T17:15:00.000,2021-11-06T17:45:00.000,2021-11-07T19:16:42.000,11,17,5,9,9,2021,48453001305,48453001305,2021-11-06T12:15:00.000,2021-11-06T12:45:00.000
9,1089c040-1e69-47db-802d-8da3a8bd4a2b,152d6643-b4a5-4195-932c-3c8ea22cf315,scooter,268,638,2021-11-06T17:45:00.000,2021-11-06T18:00:00.000,2021-11-07T19:16:42.000,11,18,5,1,9,2021,48453000700,48453001100,2021-11-06T12:45:00.000,2021-11-06T13:00:00.000
10,158001d5-abd3-48ce-b610-4fc6d29ae348,a72f83bf-7c13-4878-a346-654dd091bf21,scooter,112,364,2021-11-06T17:45:00.000,2021-11-06T17:45:00.000,2021-11-07T19:16:42.000,11,17,5,9,9,2021,48453001305,48453001305,2021-11-06T12:45:00.000,2021-11-06T12:45:00.000
11,ca73589e-02a3-45da-80ec-2d0c6dba3e5f,d4ae9352-25ea-4457-af70-10e41a3be3b2,scooter,663,2449,2021-11-06T17:45:00.000,2021-11-06T18:00:00.000,2021-11-07T19:16:43.000,11,18,5,9,9,2021,48453001305,48453001100,2021-11-06T12:45:00.000,2021-11-06T13:00:00.000
12,0b6abdd1-46c3-4a4f-93ac-c9d50813e8ed,fcddec97-0936-41dc-a5c9-d3ad8f4e3bde,scooter,86,731,2021-11-06T17:00:00.000,2021-11-06T17:00:00.000,2021-11-07T19:16:46.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:00:00.000,2021-11-06T12:00:00.000
13,420a4906-f649-4eb5-a910-3823f4aae3e2,9f62cb0c-cba1-4f2c-b4b5-44f8b7526ab6,scooter,88,226,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:00.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
14,9eafdfd1-9850-4755-8e1a-db66b256b87c,e2e80263-4c92-4fd0-b559-b72daca93ad0,scooter,220,714,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:01.000,11,17,5,9,9,2021,48453001305,48453001401,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
15,e7366cd9-68ca-4742-8946-9eef646e931c,80b154a8-a338-4545-9e5f-118753378c6d,scooter,136,635,2021-11-06T17:45:00.000,2021-11-06T17:45:00.000,2021-11-07T19:16:58.000,11,17,5,9,9,2021,48453001305,48453001305,2021-11-06T12:45:00.000,2021-11-06T12:45:00.000
16,abeff100-94f4-4799-845d-e29de15654fe,6d68d11f-ab98-4b50-a2d0-e3cb3020891e,scooter,1315,4071,2021-11-06T17:00:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:31.000,11,17,5,9,9,2021,48453000601,48453001100,2021-11-06T12:00:00.000,2021-11-06T12:30:00.000
17,2793d2a1-9db8-47ea-8e29-1fa1a2651cd5,9be863ad-82bb-418e-83ee-b685d6ae1333,scooter,272,420,2021-11-11T07:00:00.000,2021-11-11T07:00:00.000,2021-11-12T08:16:19.000,11,7,3,9,9,2021,48453001100,48453001100,2021-11-11T01:00:00.000,2021-11-11T01:00:00.000
18,59049816-0aaa-4583-adf0-cb785a394bb3,0486942a-11e9-4c38-9d29-cbc990dc7ac4,scooter,289,550,2021-11-11T07:15:00.000,2021-11-11T07:30:00.000,2021-11-12T08:16:20.000,11,7,3,9,1,2021,48453001100,48453001100,2021-11-11T01:15:00.000,2021-11-11T01:30:00.000
19,fa046efa-a6f9-46f0-b780-86a975aa18d0,4ff2cb1f-11de-4e91-9dfa-292e27478016,scooter,212,542,2021-11-11T07:30:00.000,2021-11-11T07:45:00.000,2021-11-12T08:16:20.000,11,7,3,9,9,2021,48453000604,48453000603,2021-11-11T01:30:00.000,2021-11-11T01:45:00.000
20,0ce2d3e8-7206-4547-ae13-bfd0a4decd02,cb1c9dcc-03ce-4f31-9b19-4ef41d294a0f,scooter,258,1258,2021-11-25T04:45:00.000,2021-11-25T05:00:00.000,2021-11-26T05:18:02.000,11,5,3,9,3,2021,48453001100,48453000902,2021-11-24T22:45:00.000,2021-11-24T23:00:00.000
21,06d5a5c1-d249-4862-943b-b9203f0b61a1,89a5c675-4715-4b7c-a682-1cfeadc28493,scooter,323,691,2021-11-06T17:45:00.000,2021-11-06T18:00:00.000,2021-11-07T19:17:10.000,11,18,5,1,9,2021,48453000700,48453001100,2021-11-06T12:45:00.000,2021-11-06T13:00:00.000
22,35980ab0-0f5a-4cce-bbbb-685fc7303322,d4b7cf14-beec-48d0-a45b-0ebfd002fd04,scooter,184,137,2021-11-06T17:45:00.000,2021-11-06T17:45:00.000,2021-11-07T19:17:10.000,11,17,5,1,1,2021,48453000700,48453000700,2021-11-06T12:45:00.000,2021-11-06T12:45:00.000
23,9d1125b6-a3af-4a50-b705-16411ec346ba,b559431f-54dc-4b1a-8a8c-535f58ff30f2,scooter,629,2265,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:11.000,11,17,5,9,9,2021,48453001100,48453001305,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
24,bcba7d6f-4ad8-4b02-a886-13f170cb626f,39222cec-de39-40a1-88c2-c6d15fd121ee,scooter,495,1215,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:11.000,11,17,5,1,9,2021,48453000901,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
25,82495370-aa2a-417a-ae7f-4838ff9b49b4,c98fcc11-230e-470b-8663-f9d8ec973352,scooter,1104,4212,2021-11-06T17:30:00.000,2021-11-06T17:45:00.000,2021-11-07T19:17:12.000,11,17,5,3,9,2021,48453000902,48453001305,2021-11-06T12:30:00.000,2021-11-06T12:45:00.000
26,b9786a6c-df37-4da7-947b-fbf513192abc,0fd9fd6f-be1b-4c7d-b918-927a4c6f2101,scooter,411,1161,2021-11-06T17:00:00.000,2021-11-06T17:00:00.000,2021-11-07T19:17:12.000,11,17,5,9,3,2021,48453001100,48453000902,2021-11-06T12:00:00.000,2021-11-06T12:00:00.000
27,adb7f8ea-ec1d-4088-8ad2-e480ae94c9fc,4125dc6b-fdca-4233-b5ef-13ba72c0129e,scooter,1347,1906,2021-11-06T17:30:00.000,2021-11-06T18:00:00.000,2021-11-07T19:17:12.000,11,18,5,9,9,2021,48453001100,48453001100,2021-11-06T12:30:00.000,2021-11-06T13:00:00.000
28,f359f5e7-64b6-427d-ae75-ece7bd40bda5,7aa3ec9a-8a3c-4794-bab8-dfcf54b60d07,scooter,339,1672,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:12.000,11,17,5,9,9,2021,48453001305,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
29,ad792818-7227-407c-88d2-678297b1a1fb,0486942a-11e9-4c38-9d29-cbc990dc7ac4,scooter,1302,2334,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:13.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
30,327677c8-700e-4543-b7fd-cf03370c4d62,f25859fe-bd40-4689-ae54-e16de4a98eef,scooter,600,2185,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:13.000,11,17,5,9,9,2021,48453001305,48453001305,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
31,3bb76bfa-6969-4ff9-b570-f84423dce77a,48c59d9b-a49e-4365-8f21-649c68a38a93,scooter,1827,4490,2021-10-02T16:00:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:37.000,10,16,5,9,5,2021,48453001100,48453001303,2021-10-02T11:00:00.000,2021-10-02T11:30:00.000
32,10667f47-ecce-4cce-83ec-c6871efd3b59,5640d800-5f30-4b5b-a185-3e84b89d7a6e,bicycle,3511,9250,2021-10-02T15:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:36.000,10,16,5,1,7,2021,48453000901,48453001504,2021-10-02T10:30:00.000,2021-10-02T11:30:00.000
33,da916e4c-6c47-45d9-bd21-d455a47195f4,ece33d63-ec45-44a3-9672-b658f7047fd1,scooter,681,3189,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:35.000,10,16,5,3,9,2021,48453000902,48453001403,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
34,1343d696-95ca-481f-a14a-7a6872ef20fc,56b3786e-a2c0-4157-a328-a3d1aedea5a1,scooter,637,2032,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:34.000,10,16,5,5,9,2021,48453001303,48453001305,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
35,0f38520e-bd7c-417c-bb18-c253efe015ca,9e5c0910-7235-431b-945d-be034e3a303d,scooter,1004,2211,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:33.000,10,16,5,9,5,2021,48453001100,48453001303,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
36,95ee768a-d5ce-43e5-9795-3c75818ed457,66fbea59-4a05-4158-9429-46cb5e09f902,scooter,437,1052,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:32.000,10,16,5,9,9,2021,48453001100,48453001100,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
37,6479a969-d29f-4df1-a811-69556d062e3e,b91ab4a4-5bed-4919-9451-02ccd55167b5,scooter,1641,5581,2021-10-02T16:00:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:31.000,10,16,5,3,5,2021,48453002307,48453002002,2021-10-02T11:00:00.000,2021-10-02T11:30:00.000
38,b36b476a-c3bc-4bc6-9a32-826f5511157b,32e25dd3-b64a-4919-b8dd-4a06608f12fd,scooter,402,2209,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:30.000,10,16,5,9,9,2021,48453001200,48453001200,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
39,cb5b67e1-3a49-47fc-b6e5-d473de4d6d08,3f75e791-90a7-4e77-a3f0-79e59aef12b5,scooter,489,1197,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:30.000,10,16,5,3,9,2021,48453000902,48453001100,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
40,2db4f816-9c3d-4a02-b845-246420b89fc7,9dcf9e11-08f1-4307-a64d-49d0174b5abc,scooter,321,353,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:30.000,10,16,5,10,10,2021,48453001602,48453001602,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
41,3174829c-24df-4409-a103-f015df3a3df7,bca80710-aac8-4aa7-be9c-d7c52afdfc63,scooter,731,952,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:30.000,10,16,5,1,3,2021,48453001100,48453000902,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
42,1c81a686-0930-4499-a5cd-fa12028de754,6824613d-d1f9-4b06-b730-3fe875624a10,scooter,446,1446,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:28.000,10,16,5,3,9,2021,48453000902,48453001100,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
43,514a8380-21da-42da-a690-638df1135596,de16b880-470f-4e6a-9445-a40dc49e32c2,scooter,1008,3375,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:26.000,10,16,5,1,9,2021,48453001100,48453001305,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
44,d38bdc4a-a93e-4625-aa8c-dc88a0278afa,b09f31f4-d525-4b72-a7cc-7c3faeeb0309,scooter,3703,7572,2021-10-02T15:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:25.000,10,16,5,9,9,2021,48453001100,48453001305,2021-10-02T10:30:00.000,2021-10-02T11:30:00.000
45,759cc02a-a9df-4847-8147-6db370507c87,24ed7ebb-2a25-4116-be46-14b81f48a34d,scooter,3723,7773,2021-10-02T15:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:24.000,10,16,5,9,9,2021,48453001100,48453001305,2021-10-02T10:30:00.000,2021-10-02T11:30:00.000
46,88861f24-2f53-4a91-8853-fbd4c02c271a,0ef4dd49-31fa-48f3-a2e7-95b931e8425b,scooter,574,39,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:24.000,10,16,5,1,1,2021,48453001100,48453001100,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
47,762d5c3a-3b28-4f20-9e16-19263a66b3e2,ccf5690f-8d8f-4a74-8978-dd9adb744ca6,scooter,634,1664,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:23.000,10,16,5,9,5,2021,48453001100,48453001303,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
48,f898f5d2-dd41-4de5-ba8b-16d29430c9f1,ed7edea5-5141-4b7f-a89b-1ab481b2a104,scooter,3870,5897,2021-10-02T15:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:22.000,10,16,5,9,9,2021,48453001100,48453001305,2021-10-02T10:30:00.000,2021-10-02T11:30:00.000
49,4d99e5ba-b568-4736-aeda-4eac2bf85128,e671420a-3576-410f-b2b9-4d3b2cc47bad,scooter,810,1684,2021-10-02T16:15:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:21.000,10,16,5,9,3,2021,48453001100,48453000902,2021-10-02T11:15:00.000,2021-10-02T11:30:00.000
50,867d00cc-f278-436d-8c6e-0ed441bff856,c069b93d-109b-43d8-a476-2c8a506c7574,scooter,621,1702,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:21.000,10,16,5,9,3,2021,48453001100,48453000902,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
51,243e2e2f-d0dc-4510-910e-8386bb0979eb,66fbea59-4a05-4158-9429-46cb5e09f902,scooter,231,297,2021-10-02T16:30:00.000,2021-10-02T16:30:00.000,2021-10-03T18:17:21.000,10,16,5,9,3,2021,48453001100,48453000902,2021-10-02T11:30:00.000,2021-10-02T11:30:00.000
52,94b0ec26-cced-4c93-8a35-feb7678a4067,d482088d-16c7-45a8-8add-93d338172722,scooter,303,693,2021-11-25T05:45:00.000,2021-11-25T06:00:00.000,2021-11-26T06:17:37.000,11,6,3,9,9,2021,48453001100,48453001100,2021-11-24T23:45:00.000,2021-11-25T00:00:00.000
53,6129457e-74de-45f2-b4c9-6e497e40f46c,bca63b94-3e0c-4bae-9555-a3cf0a0bb996,scooter,1387,2341,2021-11-06T17:30:00.000,2021-11-06T17:45:00.000,2021-11-07T19:17:19.000,11,17,5,9,9,2021,48453000601,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:45:00.000
54,bd5abcb3-103c-407c-a450-30fc8d34e336,0aff132a-a74e-460c-9c29-6496984000df,scooter,924,2760,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:20.000,11,17,5,9,9,2021,48453000700,48453001200,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
55,81517f7a-5bda-4228-844a-a7b2bc9446d0,60055c09-edf5-45b4-94bc-f85641e2ba71,scooter,716,2036,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:20.000,11,17,5,9,9,2021,48453001100,48453001305,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
56,34500bd8-d6f0-4528-989a-dd9a23b1e49f,1a3d328a-f564-47e1-b384-92c8dcda9529,scooter,387,644,2021-11-06T17:15:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:20.000,11,17,5,9,1,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:15:00.000
57,23d52fb2-4bc6-4eb0-9203-41c707e7e66c,44e37247-52cf-4dca-9018-8033e3c9df54,scooter,230,1140,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:20.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
58,35465bb9-7bc7-4aa8-9e86-02dd5107d4cb,b6ee87d1-d3d0-4b15-914b-d831d7b823ae,scooter,197,616,2021-11-25T07:45:00.000,2021-11-25T08:00:00.000,2021-11-26T08:15:57.000,11,8,3,3,3,2021,48453000902,48453000902,2021-11-25T01:45:00.000,2021-11-25T02:00:00.000
59,59aa2a16-bed6-42c3-9b75-fb71d6e5574c,fa4aee73-351a-4c40-9579-61ea6d3b76a5,scooter,1276,2185,2021-11-25T07:45:00.000,2021-11-25T08:15:00.000,2021-11-26T09:16:03.000,11,8,3,9,9,2021,48453000603,48453000603,2021-11-25T01:45:00.000,2021-11-25T02:15:00.000
60,8112dd06-0a3b-4ce8-a96d-991c43ae2ad5,dc9f59de-239c-44c9-bfaa-d384ac6a9efa,scooter,59,0,2021-11-25T08:00:00.000,2021-11-25T08:00:00.000,2021-11-26T09:16:04.000,11,8,3,9,9,2021,48453001100,48453001100,2021-11-25T02:00:00.000,2021-11-25T02:00:00.000
61,b557cf18-6e74-4e20-a66f-7c1b8596858a,9effab9a-eab7-4eb6-a34b-95201732da5e,scooter,426,3019.7619974980425,2021-11-25T08:30:00.000,2021-11-25T08:45:00.000,2021-11-26T09:16:07.000,11,8,3,9,9,2021,48453001100,48453001200,2021-11-25T02:30:00.000,2021-11-25T02:45:00.000
62,056ba140-e0f9-4f10-ab59-eca430103818,b6419dae-c044-4a5a-8600-16eb5ceb88b2,scooter,120,349,2021-11-25T08:00:00.000,2021-11-25T08:00:00.000,2021-11-26T08:17:04.000,11,8,3,9,9,2021,48453001100,48453001100,2021-11-25T02:00:00.000,2021-11-25T02:00:00.000
63,a9818558-db3d-4a57-be79-4f257c201ac8,2cbdd68b-7754-4e4b-a8d9-38fabce5d45d,scooter,1062,2845,2021-11-25T07:30:00.000,2021-11-25T08:00:00.000,2021-11-26T08:17:04.000,11,8,3,9,9,2021,48453001100,48453001100,2021-11-25T01:30:00.000,2021-11-25T02:00:00.000
64,ebf85fda-9aa0-499d-9644-55eac64b5cdf,26b0a139-2fa4-47f5-a938-f6d2edaab721,scooter,586,2018,2021-11-25T07:45:00.000,2021-11-25T08:00:00.000,2021-11-26T08:17:04.000,11,8,3,9,9,2021,48453001100,48453001100,2021-11-25T01:45:00.000,2021-11-25T02:00:00.000
65,103c8fae-c745-45db-b6d9-f3de38e1853c,21ed0451-b636-4748-b41f-f4e2c30c3237,scooter,534,1901,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:28.000,11,17,5,9,3,2021,48453001100,48453000902,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
66,d27ac864-c1f8-424c-8140-76839e921e17,2344790e-722c-4af0-8241-f35b61ce5dea,scooter,283,1086,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:28.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
67,acd8a9ba-3694-4be4-b8a0-c419ff7b73e8,bd7f48c0-7e2a-409e-93f9-28e25735286a,scooter,844,2458,2021-11-06T17:30:00.000,2021-11-06T17:45:00.000,2021-11-07T19:17:28.000,11,17,5,9,9,2021,48453001100,48453001305,2021-11-06T12:30:00.000,2021-11-06T12:45:00.000
68,2cf8889b-cc03-48b8-a174-f518957ab1bb,01f10454-ac80-4ec9-8b4b-e7b34e8619f4,scooter,1548,4069,2021-11-06T17:00:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:28.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:00:00.000,2021-11-06T12:30:00.000
69,52f3f029-6221-42af-9fca-e7f5faca8d2a,0ed2dd06-5c92-4e9e-8840-eb32d67a8d9a,scooter,263,1064,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:29.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
70,ece63129-c406-4863-a016-26941707b95c,d7f7658b-df6d-4ba3-9ea5-b02e07f3c7c5,bicycle,444,0,2021-11-06T17:15:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:32.000,11,17,5,5,5,2021,48453001303,48453001303,2021-11-06T12:15:00.000,2021-11-06T12:15:00.000
71,d17bb93a-a801-4a3d-81ba-1950bf7fc946,a4f5783c-24ba-4d32-aa3b-edc2a775f75f,scooter,2219,2484,2021-11-06T16:45:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:32.000,11,17,5,9,9,2021,48453000601,48453001100,2021-11-06T11:45:00.000,2021-11-06T12:15:00.000
72,0e730dbf-9f0b-4b22-9d0d-61c414ae6104,82193543-688d-4986-b0c6-784b0bdc7d1e,scooter,361,1731,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:33.000,11,17,5,3,9,2021,48453000902,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
73,66ea1cf9-a88c-4409-8085-5c383fb3a890,847232ee-1812-4591-94d2-91729cf4bbf7,scooter,119,13,2021-11-06T17:15:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:33.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:30:00.000
74,e26fa26d-bda4-4b4d-a197-8bc28eca65cb,10b625ea-f236-4661-90df-843eb539925e,scooter,327,993,2021-11-06T17:30:00.000,2021-11-06T17:30:00.000,2021-11-07T19:17:33.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:30:00.000,2021-11-06T12:30:00.000
75,d7882190-5804-47aa-a7f4-5f443f822642,fe23784f-0483-4802-8029-a8c14ec9342f,scooter,407,2506,2021-11-25T08:45:00.000,2021-11-25T09:00:00.000,2021-11-26T09:17:52.000,11,9,3,9,3,2021,48453002304,48453002307,2021-11-25T02:45:00.000,2021-11-25T03:00:00.000
76,a34a24a0-05c5-4d92-b992-aaa9b93790b6,708ae582-5530-4c34-aa75-b5c6eeb07632,scooter,913,4475,2021-11-25T08:45:00.000,2021-11-25T09:00:00.000,2021-11-26T09:17:53.000,11,9,3,9,9,2021,48453001305,48453002304,2021-11-25T02:45:00.000,2021-11-25T03:00:00.000
77,9657ca51-3ff8-402b-8280-3d1870049305,de3805af-4c7d-4418-8c7d-7da0ff287a60,scooter,526,1571,2021-11-06T17:15:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:36.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:15:00.000
78,ff1f8bc1-1fd0-44a5-be66-3238bb4dd7c3,691333fb-0028-4899-9c6b-365d1009f76e,scooter,750,1934,2021-11-06T17:00:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:37.000,11,17,5,9,9,2021,48453001100,48453001305,2021-11-06T12:00:00.000,2021-11-06T12:15:00.000
79,f8a816df-15f3-4044-9330-1609840ede8d,98ccaec1-6669-411d-841a-e9e8ba6e0ec2,scooter,457,1556,2021-11-06T17:15:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:37.000,11,17,5,9,9,2021,48453001100,48453001100,2021-11-06T12:15:00.000,2021-11-06T12:15:00.000
80,ccf63b84-5f6b-4999-8e27-c2f89da1579c,ffde741a-4a48-4f28-87c1-0b77640fd3d1,scooter,184,748,2021-11-06T17:15:00.000,2021-11-06T17:15:00.000,2021-11-07T19:17:37.000,11,17,5,9,9,2021,48453001305,48453001401,2021-11-06T12:15:00.000,2021-11-06T12:15:00.000
81,2809ff33-ff60-4b00-a8f6-6229788d06a7,455786b9-dfbc-4017-956b-d914a604adde,scooter,538,2427,2021-11-25T12:30:00.000,2021-11-25T12:30:00.000,2021-11-26T13:16:22.000,11,12,3,3,3,2021,48453000902,48453000902,2021-11-25T06:30:00.000,2021-11-25T06:30:00.000
82,786cdd3f-d136-452c-b1fa-03e3dff1d85f,5923f81b-c0dd-4a6d-be47-c5d5543ba6b0,scooter,185,955,2021-11-25T12:15:00.000,2021-11-25T12:15:00.000,2021-11-26T13:16:22.000,11,12,3,9,9,2021,48453000604,48453000603,2021-11-25T06:15:00.000,2021-11-25T06:15:00.000
83,2f016e84-e654-45d6-975c-19261d1d07d1,ebd936de-6546-4e8b-8bcc-e8d1e623759e,scooter,1398,3873,2021-11-25T13:00:00.000,2021-11-25T13:30:00.000,2021-11-26T14:15:55.000,11,13,3,9,5,2021,48453001305,48453001303,2021-11-25T07:00:00.000,2021-11-25T07:30:00.000
84,d10c509d-9848-4865-9d43-cdbe14949b21,64adb5cb-f4f9-4342-a2c2-3ac7e91b98fa,scooter,240,682,2021-11-25T13:15:00.000,2021-11-25T13:30:00.000,2021-11-26T14:15:57.000,11,13,3,9,9,2021,48453000603,48453000604,2021-11-25T07:15:00.000,2021-11-25T07:30:00.000
